Rank,Title,Genre,Year,Metascore,Mean Lead Roles Exp.,Revenue^{1/3},Votes^{1/3},ln(Runtime),ln(Director Exp),Rating^2,Action,Adventure,Sci-Fi,Thriller,Comedy,Drama,Romance,Crime
763,Eye in the Sky,"Drama,Thriller,War",2015,0.791388131811945,0.7182978320043227,-0.5630414108053251,-0.7057275717933307,-0.671503978173847,-0.1611800651396621,0.5271708755345708,0,0,0,1,0,1,0,0
764,Eagle Eye,"Action,Mystery,Thriller",2008,-0.9786088388657016,-0.5418630807855545,0.560718372007074,0.10992046603660076,0.26347617245303195,0.5554397592934142,-0.31906171399836736,1,0,0,1,0,0,0,0
765,The Purge,"Horror,Sci-Fi,Thriller",2013,-1.096608636910878,0.35646945110425876,0.19631879122192525,0.10019105465193814,-1.8413956654134378,-0.41695275143682026,-1.2818360990065498,0,0,1,1,0,0,0,0
766,PK,"Comedy,Drama,Romance",2014,-0.5066096466849959,-0.9660756652890776,-0.8207504647982575,-0.2625695839339244,1.9302194152782968,-0.41695275143682026,1.7404231493253701,0,0,0,0,1,1,1,0
768,Indiana Jones and the Kingdom of the Crystal Skull,"Action,Adventure,Fantasy",2008,0.3193889396312392,0.7058209912836311,1.7716116340829853,1.0079725162631772,0.47738396064428645,2.2722325240907764,-0.7643557385007963,1,1,0,0,0,0,0,0
769,Paper Towns,"Drama,Mystery,Romance",2015,-0.21161015157205476,-1.5088182366391734,-0.271401992864331,-0.5428904651267666,-0.2455990947139204,-1.1335725758698958,-0.6556413770500084,0,0,0,0,0,1,1,0
770,High-Rise,Drama,2015,0.3193889396312392,0.15683999957318928,-1.659841584536995,-1.1931962955897877,0.3176253496107333,0.24239929083129033,-1.2818360990065498,0,0,0,0,0,1,0,0
771,Quantum of Solace,"Action,Adventure,Thriller",2008,-0.09361035352687833,0.8118741374095116,1.0446624803823128,0.9951130630646526,-0.42467972452665154,0.5554397592934142,-0.31906171399836736,1,1,0,1,0,0,0,0
773,How to Train Your Dragon,"Animation,Action,Adventure",2010,0.8503880308345332,-0.7165388508752409,1.3199077080246169,1.547992454905,-0.9282037850030305,-0.41695275143682026,1.5986596219935423,1,1,0,0,0,0,0,0
774,Lady in the Water,"Drama,Fantasy,Mystery",2006,-1.3916081320238192,1.298470925516494,-0.09817040058407013,-0.4425410473980669,-0.1869992407394412,0.9235016269696846,-1.3801138817580632,0,0,0,0,0,1,0,0
775,The Fountain,"Drama,Sci-Fi",2006,-0.5066096466849959,0.8118741374095116,-0.8376665792656679,0.35446529140759353,-1.0605103159446678,0.055072659811062526,0.5271708755345708,0,0,1,0,0,1,0,0
776,Cars 2,"Animation,Adventure,Comedy",2011,-0.15261025254946656,0.13188631813180565,1.1801069438331642,-0.20521354808092376,-0.42467972452665154,0.6891471559868676,-0.7643557385007963,0,1,0,0,1,0,0,0
777,31,"Horror,Thriller",2016,-1.4506080310464073,0.6808673098422472,-1.5350633499438895,-1.593225603733811,-0.671503978173847,0.4076330896196196,-1.8454113487674377,0,0,0,1,0,0,0,0
781,Unknown,"Action,Mystery,Thriller",2011,-0.21161015157205476,0.8305893984905495,0.1569063933240993,0.4536224586496653,-0.014343817818798938,0.24239929083129033,0.03317281710218842,1,0,0,1,0,0,0,0
782,Self/less,"Action,Mystery,Sci-Fi",2015,-1.5096079300689955,-0.7913998951993918,-0.7576875164263221,-0.5990704287149409,0.20886614569456943,-0.1611800651396621,-0.4329943647987933,1,0,1,0,0,0,0,0
783,Mr. Brooks,"Crime,Drama,Thriller",2007,-0.8606090408205251,1.4856235363268717,-0.3390314686002695,-0.0746070501432012,0.37132139026787947,-1.1335725758698958,0.5271708755345708,0,0,0,1,0,1,0,1
785,Before We Go,"Comedy,Drama,Romance",2014,-1.6866076271367603,-0.6853467490735109,-1.8594065262467656,-1.0889208116487077,-1.127700871382861,-1.7023857306291776,0.03317281710218842,0,0,0,0,1,1,1,0
786,Captain Phillips,"Biography,Drama,Thriller",2013,1.381387122037827,-0.09269681484064772,0.611309756860723,0.9891499752784879,1.0793850830915885,0.5554397592934142,1.1838056186973331,0,0,0,1,0,1,0,0
788,Max Steel,"Action,Adventure,Family",2016,-2.217606718340054,-1.0596519706942666,-1.1785753755447705,-1.5687677527994808,-1.3336000152441327,-0.41695275143682026,-2.267223071196497,1,1,0,0,0,0,0,0
789,Hotel Transylvania 2,"Animation,Comedy,Family",2015,-0.9196089398431134,0.1381247384921515,1.0527316748340625,-0.5780242627472251,-1.5463257753555228,-0.41695275143682026,-0.2033896334147279,0,0,0,0,1,0,0,0
790,Hancock,"Action,Crime,Drama",2008,-0.6246094447301723,0.1381247384921515,1.3736313641766513,1.0603962663810718,-1.3336000152441327,0.6891471559868676,-0.5451875858160063,1,0,0,0,0,1,0,1
791,Sisters,Comedy,2015,-0.09361035352687833,-0.161319438804453,0.4333726921043884,-0.8008637551120403,0.26347617245303195,-1.1335725758698958,-0.9765661720527359,0,0,0,0,1,0,0,0
792,The Family,"Comedy,Crime,Thriller",2013,-1.03760873788829,1.0926030536250784,-0.1843078837907158,-0.3502939127960247,-0.1289297094574005,1.2998400133605421,-0.6556413770500084,0,0,0,1,1,0,0,1
793,Zack and Miri Make a Porno,"Comedy,Romance",2008,-0.21161015157205476,0.23170104389734042,-0.2814730490641578,0.10235330023683391,-0.7347226118427373,1.1242529140526953,-0.31906171399836736,0,0,0,0,1,0,1,0
795,Man on a Ledge,"Action,Crime,Thriller",2012,-1.1556085359334662,-0.18003469988549078,-0.5656987413045909,-0.06683608323991133,-0.671503978173847,-1.1335725758698958,-0.31906171399836736,1,0,0,1,0,0,0,1
796,No Strings Attached,"Comedy,Romance",2011,-0.565609545707584,1.130033575787154,0.26633247878926275,0.24035491819078755,-0.3047390471200417,1.2998400133605421,-0.7643557385007963,0,0,0,0,1,0,1,0
797,Rescue Dawn,"Adventure,Biography,Drama",2006,1.0273877279022978,0.5498604822749827,-1.0627139140579538,-0.39459754286305454,0.37132139026787947,2.972250192001765,0.5271708755345708,0,1,0,0,0,1,0,0
798,Despicable Me 2,"Animation,Adventure,Comedy",2013,0.14238924256347454,0.26913156605941596,1.9666514256038572,0.832646074438751,-0.9282037850030305,-0.41695275143682026,0.6550189646006985,0,1,0,0,1,0,0,0
799,A Walk Among the Tombstones,"Crime,Drama,Mystery",2014,-0.15261025254946656,0.5498604822749827,-0.3906701827907314,-0.3414614526431132,0.04219081585673559,-0.7299932198989435,-0.4329943647987933,0,0,0,0,0,1,0,1
800,The World's End,"Action,Comedy,Sci-Fi",2013,1.2633873239926507,0.15683999957318928,-0.39024420197643495,0.357717618065834,-0.2455990947139204,0.055072659811062526,0.15406318703546468,1,0,1,0,1,0,0,0
802,Seven Psychopaths,"Comedy,Crime",2012,0.37838883865382744,0.9304041242560844,-0.6687890791220241,0.34106503538013133,-0.1869992407394412,-0.7299932198989435,0.40106221625165644,0,0,0,0,1,0,0,1
803,Beowulf,"Animation,Action,Adventure",2007,-0.034610454504290115,0.30656208822149156,0.3861377516086895,0.04942159489618456,0.09823169096841443,1.5278322700236477,-0.7643557385007963,1,1,0,0,0,0,0,0
804,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",2014,-0.15261025254946656,-0.0677431333992641,0.021824333053112807,-0.2593030239400843,-0.4855014065750636,1.1242529140526953,-0.7643557385007963,1,0,0,1,0,1,0,0
805,1408,"Fantasy,Horror",2007,0.260389040608651,2.252949240649421,0.28100456503339216,0.4653924607477997,-0.5469051231300567,0.24239929083129033,-0.0859781230478768,0,0,0,0,0,0,0,0
806,The Gambler,"Crime,Drama,Thriller",2014,-0.270610050594643,1.8037829747045142,-0.24149398450752946,-0.7711105461582248,-0.1289297094574005,-0.7299932198989435,-0.9765661720527359,0,0,0,1,0,1,0,1
807,Prince of Persia: The Sands of Time,"Action,Adventure,Fantasy",2010,-0.565609545707584,-0.591770443668322,0.4683717939210954,0.5234984740281575,0.15378735760971712,1.2998400133605421,-0.31906171399836736,1,1,0,0,0,0,0,0
808,The Spectacular Now,"Comedy,Drama,Romance",2013,1.322387223015239,-1.3653345683512168,-0.9863900192809454,-0.16492457922684317,-1.127700871382861,-0.1611800651396621,0.2766929867519538,0,0,0,0,1,1,1,0
809,A United Kingdom,"Biography,Drama,Romance",2016,0.3193889396312392,-0.2923262663717175,-1.1686589817509394,-1.8789609711954232,-0.1289297094574005,-0.7299932198989435,-0.0859781230478768,0,0,0,0,0,1,1,0
811,Turbo Kid,"Action,Adventure,Comedy",2015,0.024389444518298106,-0.3859025717769064,-1.8446011197767924,-1.3420141440738445,-1.2642302648746795,-1.7023857306291776,-0.2033896334147279,1,1,0,0,1,0,0,0
812,Mama,"Horror,Thriller",2013,-0.15261025254946656,-0.7789230544786998,0.27678494237708806,0.02337264742013941,-0.7985702969717113,-2.6747782413594114,-0.7643557385007963,0,0,0,1,0,0,0,0
813,Orphan,"Horror,Mystery,Thriller",2009,-1.03760873788829,0.025833172005924807,-0.10901100962276389,0.0930850275059897,0.529764981435487,0.24239929083129033,0.15406318703546468,0,0,0,1,0,0,0,0
814,To Rome with Love,"Comedy,Romance",2012,-0.3296099496172312,0.9803114871388517,-0.6186778771109014,-0.5476900120001891,-0.07138098816009314,2.813265249216005,-0.6556413770500084,0,0,0,0,1,0,1,0
815,Fantastic Mr. Fox,"Animation,Adventure,Comedy",2009,1.381387122037827,1.8412134968665896,-0.504375113526178,0.06997310174433798,-1.6921647670178006,0.6891471559868676,1.1838056186973331,0,1,0,0,1,0,0,0
816,Inside Man,"Crime,Drama,Mystery",2006,0.9683878288797096,0.23170104389734042,0.4472830922222133,0.7542640378041687,0.835376997764085,2.3908551963765907,0.9159334320825904,0,0,0,0,0,1,0,1
818,127 Hours,"Adventure,Biography,Drama",2010,1.322387223015239,0.3814231325456427,-0.5729214384802407,0.7893170341377864,-1.1956024511902696,1.1242529140526953,0.9159334320825904,0,1,0,0,0,1,0,0
819,Annabelle,"Horror,Mystery,Thriller",2014,-1.332608233001231,-1.6398250642064378,0.406728840107598,-0.3657808025591071,-0.8630596781273681,-0.41695275143682026,-1.5714511579114503,0,0,0,1,0,0,0,0
822,The Imaginarium of Doctor Parnassus,"Adventure,Fantasy,Mystery",2009,0.3193889396312392,0.2816084067801079,-0.9445341843654173,-0.06053818809742563,0.529764981435487,1.1242529140526953,-0.0859781230478768,0,1,0,0,0,0,0,0
823,G.I. Joe: The Rise of Cobra,"Action,Adventure,Sci-Fi",2009,-1.627607728114172,0.4562841768697938,0.9288356498897847,0.2508479361844641,0.26347617245303195,0.5554397592934142,-1.1818188864718244,1,1,1,0,0,0,0,0
824,Christine,"Biography,Drama",2016,0.7323882327893567,-1.022221448532191,-1.675831231357707,-1.8150740818875606,0.3176253496107333,-0.7299932198989435,0.15406318703546468,0,0,0,0,0,1,0,0
831,Rocky Balboa,"Drama,Sport",2006,0.20138914158606278,0.5872910044370583,0.26238839094650585,0.20089679685026163,-0.671503978173847,0.4076330896196196,0.40106221625165644,0,0,0,0,0,1,0,0
832,Diary of a Wimpy Kid: Dog Days,"Comedy,Family",2012,-0.3296099496172312,-1.4152419312339843,0.0004164083006632478,-1.4041803079552617,-1.1956024511902696,-0.1611800651396621,-0.5451875858160063,0,0,0,0,1,0,0,0
833,Jane Eyre,"Drama,Romance",2011,0.9683878288797096,-0.6666314879924732,-0.7956567919426746,-0.5961702065633175,0.37132139026787947,-2.6747782413594114,0.6550189646006985,0,0,0,0,0,1,1,0
834,Fool's Gold,"Action,Adventure,Comedy",2008,-1.8046074251819366,1.6166303638941364,0.26183953637214763,-0.6487027982688991,-0.07138098816009314,0.6891471559868676,-1.2818360990065498,1,1,0,0,1,0,0,0
835,The Dictator,Comedy,2012,-0.09361035352687833,1.5043387974079097,0.13905174455489167,0.48642317954987235,-1.9941800122805722,0.055072659811062526,-0.5451875858160063,0,0,0,0,1,0,0,0
836,The Loft,"Mystery,Romance,Thriller",2014,-2.0996069202948777,-0.4981941382631331,-1.0335227765590853,-0.9644310669215557,-0.3047390471200417,0.055072659811062526,-0.6556413770500084,0,0,0,1,0,0,1,0
837,Bacalaureat,"Crime,Drama",2016,1.4403870210604155,-1.9392692415030424,-1.7671335692085506,-1.8332774294459593,0.7854418086828499,-0.1611800651396621,0.784606483450038,0,0,0,0,0,1,0,1
838,You Don't Mess with the Zohan,"Action,Comedy",2008,-0.3296099496172312,1.1799409386699207,0.5512988577839333,0.15243994044081535,-0.014343817818798938,1.1242529140526953,-1.476652234726363,1,0,0,0,1,0,0,0
841,Horrible Bosses 2,"Comedy,Crime",2014,-1.1556085359334662,0.17555526065422708,0.07329950456945773,-0.0955983500513555,-0.3047390471200417,-0.41695275143682026,-0.6556413770500084,0,0,0,0,1,0,0,1
842,A Bigger Splash,"Drama,Thriller",2015,0.8503880308345332,0.6808673098422472,-1.3471413618313894,-1.4515860908813754,0.633261409240836,-0.41695275143682026,-0.5451875858160063,0,0,0,1,0,1,0,0
843,Melancholia,Drama,2011,1.2043874249700626,1.0177420093009273,-1.2398715819984587,-0.012814375744349377,1.1270926590925054,1.6615396667171016,0.2766929867519538,0,0,0,0,0,1,0,0
844,The Princess and the Frog,"Animation,Adventure,Comedy",2009,0.791388131811945,0.23170104389734042,0.5884926230224882,-0.3276924511901054,-0.9940160482195343,0.24239929083129033,0.2766929867519538,0,1,0,0,1,0,0,0
845,Unstoppable,"Action,Thriller",2010,0.5553885357215921,0.9803114871388517,0.3801902387658227,0.11817923818603861,-0.9282037850030305,1.380025600349853,-0.0859781230478768,1,0,0,1,0,0,0,0
846,Flight,"Drama,Thriller",2012,0.9683878288797096,1.728921930380363,0.49574106639368887,0.7162874202994933,1.268123378208011,1.5278322700236477,0.5271708755345708,0,0,0,1,0,1,0,0
847,Home,"Animation,Adventure,Comedy",2015,-0.270610050594643,0.007117910924887027,1.0986909735618198,-0.49320326711250345,-1.1956024511902696,-0.1611800651396621,-0.2033896334147279,0,1,0,0,1,0,0,0
848,La migliore offerta,"Crime,Drama,Mystery",2013,-0.6246094447301723,-0.5668167622269387,-1.799897042644972,-0.4879023688119348,0.9340964743617057,0.6891471559868676,1.1838056186973331,0,0,0,0,0,1,0,1
850,42,"Biography,Drama,Sport",2013,0.14238924256347454,-1.7645934714133564,0.5070106131235959,-0.5727007253279803,0.7854418086828499,0.055072659811062526,0.784606483450038,0,0,0,0,0,1,0,0
851,21,"Crime,Drama,Thriller",2008,-0.6836093437527605,0.10069421633007594,0.37620900753528114,0.35026928383980716,0.529764981435487,0.24239929083129033,-0.0859781230478768,0,0,0,1,0,1,0,1
852,Begin Again,"Drama,Music",2013,0.14238924256347454,-0.0677431333992641,-0.6334287208378419,-0.1944852582164306,-0.5469051231300567,-0.41695275143682026,0.6550189646006985,0,0,0,0,0,1,0,0
853,Out of the Furnace,"Crime,Drama,Thriller",2013,0.20138914158606278,1.4294777530837586,-0.7919412138069506,-0.3860928656993327,0.15378735760971712,-0.7299932198989435,-0.0859781230478768,0,0,0,1,0,1,0,1
854,Vicky Cristina Barcelona,"Drama,Romance",2008,0.6143884347441803,-0.16755785916479884,-0.4519148280431964,0.40397023001491555,-1.0605103159446678,2.813265249216005,0.2766929867519538,0,0,0,0,0,1,1,0
855,Kung Fu Panda,"Animation,Action,Adventure",2008,0.791388131811945,0.9803114871388517,1.309589898319683,0.9287311918357407,-1.3336000152441327,-0.7299932198989435,0.9159334320825904,1,1,0,0,0,0,0,0
856,Barbershop: The Next Cut,"Comedy,Drama",2016,0.4373887376764157,-0.0677431333992641,0.06808068399328666,-1.6261734641304717,-0.1289297094574005,0.5554397592934142,-1.0800622441538863,0,0,0,0,1,1,0,0
857,Terminator Salvation,"Action,Adventure,Drama",2009,-0.6246094447301723,0.1381247384921515,0.7544556988171499,0.8017618601640445,0.09823169096841443,0.055072659811062526,-0.31906171399836736,1,1,0,0,0,1,0,0
858,Freedom Writers,"Biography,Crime,Drama",2007,0.260389040608651,0.7182978320043227,-0.1900561908717221,-0.7321483228204962,0.529764981435487,0.24239929083129033,0.784606483450038,0,0,0,0,0,1,0,1
859,The Hills Have Eyes,Horror,2006,-0.44760974766240763,-0.36718731069586863,-0.10574613167062259,-0.016017473113367774,-0.3644291465161256,0.055072659811062526,-0.5451875858160063,0,0,0,0,0,0,0,0
860,Changeling,"Biography,Drama,Mystery",2008,0.20138914158606278,0.08197895524903816,-0.20492911288251292,0.39387679168533324,1.4061209422618741,2.352418111080087,1.1838056186973331,0,0,0,0,0,1,0,0
861,Remember Me,"Drama,Romance",2010,-1.1556085359334662,-1.1407514353787636,-0.5535527256586225,-0.13786959075170735,-0.014343817818798938,-1.1335725758698958,0.40106221625165644,0,0,0,0,0,1,1,0
863,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Comedy,Family",2014,-0.3296099496172312,-0.5730551825872843,0.2253637280740895,-1.0721611504216109,-2.1506911717475594,0.24239929083129033,-0.7643557385007963,0,0,0,0,1,0,0,0
864,Locke,Drama,2013,1.2633873239926507,-0.591770443668322,-1.4299905310967664,-0.2821590464459475,-1.8413956654134378,-1.1335725758698958,0.2766929867519538,0,0,0,0,0,1,0,0
866,Horns,"Drama,Fantasy,Horror",2013,-0.801609141797937,-0.31104152745275526,-1.7467801295028287,-0.667693954831725,0.37132139026787947,0.055072659811062526,-0.4329943647987933,0,0,0,0,0,1,0,0
867,Indignation,"Drama,Romance",2016,1.086387626924886,-1.1345130150184177,-1.208109282147217,-1.7363544308162564,-0.1869992407394412,-1.7023857306291776,0.03317281710218842,0,0,0,0,0,1,1,0
868,The Stanford Prison Experiment,"Biography,Drama,History",2015,0.4373887376764157,-0.40461783285794417,-1.5679968688321158,-1.303297906238763,0.47738396064428645,-0.7299932198989435,0.03317281710218842,0,0,0,0,0,1,0,0
869,Diary of a Wimpy Kid: Rodrick Rules,"Comedy,Family",2011,-0.5066096466849959,-1.190658798261531,0.05067354049231014,-1.3203195188617902,-0.8630596781273681,-0.1611800651396621,-0.31906171399836736,0,0,0,0,1,0,0,0
870,Mission: Impossible III,"Action,Adventure,Thriller",2006,0.37838883865382744,1.6914914082182875,0.8133581093596369,0.6911241752708704,0.6843902806645329,-0.1611800651396621,0.03317281710218842,1,1,0,1,0,0,0,0
871,En man som heter Ove,"Comedy,Drama",2015,0.6143884347441803,-1.5649640198822867,-1.211428348173384,-1.2878369264896026,0.15378735760971712,0.055072659811062526,1.0489998104983562,0,0,0,0,1,1,0,0
873,Red Dawn,"Action,Thriller",2012,-1.6866076271367603,-0.46076361610105754,-0.05995894043523163,-0.6277491861881331,-1.2642302648746795,-1.7023857306291776,-1.5714511579114503,1,0,0,1,0,0,0,0
874,One Day,"Drama,Romance",2011,-0.6836093437527605,-0.8662609395235429,-0.7073573009255808,-0.18125404879799845,-0.3644291465161256,0.4076330896196196,0.15406318703546468,0,0,0,0,0,1,1,0
875,Life as We Know It,"Comedy,Drama,Romance",2010,-1.2146084349560544,-0.14260417772341524,0.059544864600853856,-0.2787670439208935,0.04219081585673559,-1.1335725758698958,-0.31906171399836736,0,0,0,0,1,1,1,0
876,28 Weeks Later,"Drama,Horror,Sci-Fi",2007,1.086387626924886,0.3439926103835671,-0.3358312520777166,0.4692333732831414,-0.7985702969717113,-0.7299932198989435,0.15406318703546468,0,0,1,0,0,1,0,0
877,Warm Bodies,"Comedy,Horror,Romance",2013,-0.034610454504290115,-0.9411219838476939,0.21865671247166266,0.3247040949761992,-0.9282037850030305,0.055072659811062526,0.03317281710218842,0,0,0,0,1,0,1,0
878,Blue Jasmine,Drama,2013,1.086387626924886,1.728921930380363,-0.2456289020363157,0.13705082834488178,-0.9282037850030305,2.813265249216005,0.5271708755345708,0,0,0,0,0,1,0,0
879,G.I. Joe: Retaliation,"Action,Adventure,Sci-Fi",2013,-1.096608636910878,-0.2923262663717175,0.733327379239908,0.08491972706048742,-0.1869992407394412,0.24239929083129033,-1.1818188864718244,1,1,1,0,0,0,0,0
880,Wrath of the Titans,"Action,Adventure,Fantasy",2012,-1.332608233001231,1.5043387974079097,0.40068550694164,0.1287708684011629,-0.8630596781273681,0.24239929083129033,-1.1818188864718244,1,1,0,0,0,0,0,0
881,Shin Gojira,"Action,Adventure,Drama",2016,0.49638863669900385,-1.8644081971788913,-1.3555374160390448,-1.6927815846273124,0.37132139026787947,0.811212445590572,0.03317281710218842,1,1,0,0,0,1,0,0
882,Saving Mr. Banks,"Biography,Comedy,Drama",2013,0.3193889396312392,1.055172531463003,0.39735873374984476,-0.09200326326897632,0.633261409240836,-0.1611800651396621,0.784606483450038,0,0,0,0,1,1,0,0
883,Transcendence,"Drama,Mystery,Romance",2014,-1.03760873788829,1.8786440190286653,-0.45652158983393704,0.27568529966441435,0.3176253496107333,-1.7023857306291776,-0.6556413770500084,0,0,0,0,0,1,1,0
884,Rio,"Animation,Adventure,Comedy",2011,0.20138914158606278,-0.4919557179027875,0.8848638584280812,0.21570258421970412,-1.0605103159446678,0.4076330896196196,0.03317281710218842,0,1,0,0,1,0,0,0
885,Equals,"Drama,Romance,Sci-Fi",2015,-0.9786088388657016,-0.5668167622269387,-1.876938882206096,-1.419459990305499,-0.7347226118427373,-0.41695275143682026,-0.8713306701683731,0,0,1,0,0,1,1,0
886,Babel,Drama,2006,0.5553885357215921,0.6621520487612094,-0.22955522788440585,0.6166807467005586,1.4964976393147607,0.5554397592934142,0.784606483450038,0,0,0,0,0,1,0,0
887,The Tree of Life,"Drama,Fantasy",2011,1.4993869200830037,0.7182978320043227,-0.7228234010207798,0.029639451277440214,1.3144531059293265,0.5554397592934142,-0.0859781230478768,0,0,0,0,0,1,0,0
888,The Lucky One,"Drama,Romance",2012,-1.2146084349560544,-0.5356246604252086,0.14904720780367292,-0.4409098560549194,-0.7347226118427373,0.6891471559868676,-0.4329943647987933,0,0,0,0,0,1,1,0
889,Piranha 3D,"Comedy,Horror,Thriller",2010,-0.38860984863981946,-0.4919557179027875,-0.41181676219729557,-0.5149476312235911,-1.6188309469519884,0.055072659811062526,-1.476652234726363,0,0,0,1,1,0,0,0
890,50/50,"Comedy,Drama,Romance",2011,0.7323882327893567,0.4562841768697938,-0.21794572039223495,0.7384280620398722,-0.7985702969717113,0.055072659811062526,1.0489998104983562,0,0,0,0,1,1,1,0
893,Real Steel,"Action,Drama,Family",2011,-0.21161015157205476,-0.841307258082159,0.4183419214114305,0.6654563421861147,0.7351149670600102,0.9235016269696846,0.2766929867519538,1,0,0,0,0,1,0,0
894,Sex and the City,"Comedy,Drama,Romance",2008,-0.38860984863981946,0.04454843308696259,0.9450851389934799,-0.26853948547239614,1.5856190638222645,-1.1335725758698958,-1.476652234726363,0,0,0,0,1,1,1,0
895,Rambo,"Action,Thriller,War",2008,-0.801609141797937,0.17555526065422708,-0.09126449826900472,0.2895072388811102,-1.3336000152441327,0.4076330896196196,0.2766929867519538,1,0,0,1,0,0,0,0
898,The Fall,"Adventure,Comedy,Drama",2006,0.260389040608651,-1.3403808869098333,-1.3132440407323498,-0.34882755905786694,0.20886614569456943,-0.1611800651396621,1.3203508566795241,0,1,0,0,1,1,0,0
899,The Ugly Truth,"Comedy,Romance",2009,-1.863607324204525,-0.40461783285794417,0.45122916938292223,0.20785869137601065,-1.0605103159446678,0.24239929083129033,-0.4329943647987933,0,0,0,0,1,0,1,0
900,Bride Wars,"Comedy,Romance",2009,-2.0996069202948777,-0.030312611237188536,0.1279750460917729,-0.43057218151767,-1.5463257753555228,0.24239929083129033,-1.476652234726363,0,0,0,0,1,0,1,0
901,Sleeping with Other People,"Comedy,Drama,Romance",2015,0.260389040608651,-0.8912146209649265,-1.528529998472994,-1.15717623511745,-0.7347226118427373,-1.1335725758698958,-0.4329943647987933,0,0,0,0,1,1,1,0
902,Snakes on a Plane,"Action,Adventure,Crime",2006,-0.09361035352687833,1.0926030536250784,-0.23470349184433378,-0.14135363373890078,-0.4855014065750636,0.24239929083129033,-1.3801138817580632,1,1,0,0,0,0,0,1
903,What If,"Comedy,Romance",2013,-0.034610454504290115,-0.7040620101545487,-1.2039968558871483,-0.7371369431884103,-0.9282037850030305,0.055072659811062526,-0.0859781230478768,0,0,0,0,1,0,1,0
904,How to Train Your Dragon 2,"Animation,Action,Adventure",2014,0.9683878288797096,0.5685757433560205,1.0966767094306589,0.5442516982758255,-0.671503978173847,-0.41695275143682026,1.3203508566795241,1,1,0,0,0,0,0,0
905,RoboCop,"Action,Crime,Sci-Fi",2014,-0.44760974766240763,0.7931588763284739,0.12661348356337299,0.30993699419547743,0.20886614569456943,0.055072659811062526,-0.7643557385007963,1,0,1,0,0,0,0,1
907,"Hello, My Name Is Doris","Comedy,Drama,Romance",2015,0.20138914158606278,-0.6292009658303975,-0.6859068873328492,-1.5411562979224191,-1.127700871382861,-0.7299932198989435,-0.2033896334147279,0,0,0,0,1,1,1,0
908,Ocean's Thirteen,"Crime,Thriller",2007,0.14238924256347454,0.6559136284008628,0.6920339831690324,0.6874885140442227,0.47738396064428645,2.142645147548144,0.03317281710218842,0,0,0,1,0,0,0,1
909,Slither,"Comedy,Horror,Sci-Fi",2006,0.5553885357215921,0.23170104389734042,-0.9407100187161918,-0.6303447449177756,-1.127700871382861,-0.1611800651396621,-0.4329943647987933,0,0,1,0,1,0,0,0
910,Contagion,"Drama,Thriller",2011,0.6143884347441803,1.5979151028130985,0.31988083746800505,0.28910747735990894,-0.42467972452665154,2.142645147548144,-0.31906171399836736,0,0,0,1,0,1,0,0
911,Il racconto dei racconti - Tale of Tales,"Drama,Fantasy,Horror",2015,0.7323882327893567,1.8412134968665896,-1.8095700964523815,-1.386789076297167,1.0313201436413102,-0.1611800651396621,-0.5451875858160063,0,0,0,0,0,1,0,0
913,Bridge to Terabithia,"Adventure,Drama,Family",2007,0.8503880308345332,0.36270787146460487,0.38682973978335955,-0.15331798856003395,-1.0605103159446678,-2.6747782413594114,0.40106221625165644,0,1,0,0,0,1,0,0
914,Coherence,"Mystery,Sci-Fi,Thriller",2013,0.3193889396312392,-1.5836792809633244,-1.8200868440537579,-0.6092057900843798,-1.5463257753555228,-1.7023857306291776,0.40106221625165644,0,0,1,1,0,0,0,0
915,Notorious,"Biography,Crime,Drama",2009,0.024389444518298106,-0.8912146209649265,-0.18565724128311278,-1.0599427878108085,0.47738396064428645,-2.6747782413594114,-0.2033896334147279,0,0,0,0,0,1,0,1
916,Goksung,"Drama,Fantasy,Horror",2016,1.2633873239926507,-1.359096147990871,-1.532867238492527,-1.3763446781539126,2.054818270322087,-2.6747782413594114,0.784606483450038,0,0,0,0,0,1,0,0
917,The Expendables 2,"Action,Adventure,Thriller",2012,-0.5066096466849959,0.10693263669042151,0.4140964902527011,0.6343798319790981,-0.6089021214952275,0.5554397592934142,-0.31906171399836736,1,1,0,1,0,0,0,0
919,Perfume: The Story of a Murderer,"Crime,Drama,Fantasy",2006,-0.21161015157205476,0.2067473624559568,-1.3208742698232376,0.3554836794858027,1.6735196084491075,0.811212445590572,0.784606483450038,0,0,0,0,0,1,0,1
920,The Golden Compass,"Adventure,Family,Fantasy",2007,-0.5066096466849959,-0.030312611237188536,0.2603013561709003,0.10323466574303551,-0.014343817818798938,0.055072659811062526,-0.8713306701683731,0,1,0,0,0,0,0,0
921,Centurion,"Action,Adventure,Drama",2010,0.14238924256347454,-0.4919557179027875,-1.7746110097961512,-0.5925341664285629,-0.9940160482195343,-0.1611800651396621,-0.5451875858160063,1,1,0,0,0,1,0,0
922,Scouts Guide to the Zombie Apocalypse,"Action,Comedy,Horror",2015,-1.627607728114172,-1.4152419312339843,-1.1887224345472214,-1.083876062005983,-1.2642302648746795,-2.6747782413594114,-0.6556413770500084,1,0,0,0,1,0,0,0
